"","cmt1","cmt2","cmt3","cmt4","cmt5","cmt6","cmt7","cmt8","cmt9","cmt10","cmt11","cmt12","cmt13","cmt14","cmt15","cmt16","cmt17","cmt18","cmt19","cmt20","cmt21","cmt22","cmt23","cmt24","cmt25","cmt26"
"TCGA-PZ-A5RE-01A",0.200602104470786,0.28667013504701,0.206944139920193,-0.290129538123369,0.24153122973585,0.0805824164251064,0.278294611708339,0.297094217251368,0.234364932528168,-0.364584297923812,0.277156690054893,-0.573912529883001,-0.166197209454242,-0.152393417547876,-0.271361648168898,-0.125808962215466,0.279527509428115,-0.420808812122635,-0.292726228517571,0.25383674182069,0.237532779754427,-0.30495377017361,-0.382730534759311,-0.0981514962462839,0.219961247494604,-0.213200467972264
"TCGA-2J-AABA-01A",0.196524441967111,0.195956179944094,0.183217065624651,-0.232945101931118,0.184930009887645,-0.270986048274854,0.243253660623041,0.110316877782145,0.1742697670118,-0.278700049804648,0.303252551909729,0.0882267862145457,0.572075840186937,-0.354348374838787,-0.261303002908466,-0.00871579538183992,0.221905064082377,-0.387979097297334,-0.199465148699026,0.223356019584301,0.214514247477266,-0.271635861364797,-0.279474582462119,-0.0786762656106268,0.225710615073486,-0.192070977729161
"TCGA-HV-A5A4-01A",0.176492365604419,0.288910050552643,0.127365774337353,-0.13563217366603,0.249748875855837,-0.172491143412007,0.278002444707282,0.316938543866121,0.30375800259948,-0.326563784801465,0.130414655413469,-0.867783399821852,0.0777762125155312,0.0107835647126809,-0.232547425987557,0.0579052442642961,0.335419807061624,-0.0118509015374095,-0.461402833447004,0.220977180017977,0.220465824094939,-0.199810495642254,-0.355173394518877,-0.125238018495322,0.161845035852565,-0.23792033704912
"TCGA-3A-A9IZ-01A",0.17265627066651,0.258304008639387,0.166318342707973,-0.444233697766712,0.252034318357345,-0.250283963598359,0.239418278438543,-0.0442715944775293,0.23493398816155,-0.256108781037841,0.259734044498224,-0.341531164075535,-0.24043167462481,-0.286214805021101,-0.289234935168216,-0.0594086741000063,0.208186735058571,-0.549308825727178,-0.205508330089987,0.193787962999321,0.204027287607828,-0.0909506702777717,-0.359366702891643,-0.0821894908063893,0.222539881789308,-0.264194869187196
"TCGA-XD-AAUL-01A",0.250986250869595,0.245251155339504,0.232287672454019,-0.559477547055288,0.212331828367804,-0.0806975500530321,0.273851121441293,0.122616610983368,0.204284536122321,-0.118647456792928,0.349282129839247,0.14859634034694,0.486805257100884,-0.295940747481516,-0.355487088673757,-0.0960267338637942,0.269396380674835,-0.884947058144123,-0.173230885485488,0.207624294039607,0.229736803581203,-0.28862133208183,-0.327298902328889,-0.0917029572056903,0.194477213397328,-0.232037736208783
"TCGA-IB-7886-01A",0.13938729843902,0.305423343931808,0.178223291117873,-0.154637714295379,0.262296868837856,-0.150452129303547,0.258317386489915,0.198371613665021,0.265194092117131,-0.327615955038604,0.126737105965787,-0.577072588301063,-0.0018270588439681,-0.228458200699961,-0.227143323352714,-0.0130745376444901,0.258784839978132,-0.550888195108515,-0.300553287576356,0.243630838886228,0.235255020663017,2.70302295202971,-0.398144855023414,-0.12966481007068,0.288097906618783,-0.201787542037228
"TCGA-S4-A8RM-01A",0.168636171715231,0.340985682587396,0.128354628109723,0.0078974609116052,0.273991262572206,-0.16774050813357,0.280751147068504,0.30766602895535,0.38897977026777,-0.511800646364633,-3.56816330961147,-0.0444039806643817,-0.180901377619943,-0.126740107594919,-0.156160194324037,0.0297957275923752,0.367997234205902,-0.202923531023072,-0.42098541408115,0.235112144365926,0.214421178243981,2.92414710765544,-0.454744929614502,-0.124723303578804,0.200806871182473,-0.255025961204723
"TCGA-HZ-A49H-01A",0.306401591295756,0.234514949112042,0.155230986919292,-0.420938271284765,0.113597884913988,-0.576034200404356,0.225665237063923,0.442105364311291,0.150429415990425,0.0367268952367155,0.360909281137211,0.0330131993963459,0.367013764319197,-0.357548437345681,-0.348501157811097,-0.361817796835993,0.217188126231348,-0.129070204393433,-0.013144041362993,0.183628459866167,0.217659343643227,-0.634529919639658,-0.120525129966632,-0.0317093446107228,0.270245716128002,-0.250007511078193
"TCGA-HZ-8636-01A",0.219666235994345,0.277969798593902,0.198879876218377,-0.0706164365048736,0.167971130486365,-0.0656164234642338,0.247589574422144,0.284974999474627,0.127361750617048,-0.154230805472702,0.216151434870145,-0.484322215495528,0.536592845422482,-0.315281211292935,-0.304335403719713,-0.154979613333636,0.269318481160595,-0.138280401376724,-0.192705898402357,0.26076667923457,0.224367983700682,-0.425538561787351,-0.328786862698093,-0.0726794195452893,0.174893721301756,-0.232272729724872
"TCGA-IB-AAUU-01A",0.218947942537599,0.309843467133047,0.138528857574009,-0.171745961453353,0.250596992410667,-0.168118668999699,0.279910930196478,0.12393960230747,0.345506631090032,-0.287082294159061,0.197912435474672,-0.499427825383487,0.291249649876927,-0.215673520521454,-0.264871037256362,-0.0735048594820018,0.295793307268711,-0.426860479673841,-0.430904302600543,0.208217912464326,0.225886237244335,-0.183376479810668,-0.355790728415086,-0.111345033208506,0.185447123867622,-0.258064203559653
"TCGA-IB-7885-01A",0.275987173204188,0.231225185408376,0.260340944529685,-0.270363485196728,0.160771084163378,-0.0392870642151422,0.253102240409638,0.404793530397963,0.132114217393604,-0.085691741851385,0.350776047396568,-0.762125872592621,0.417927111188451,-0.295582920053922,-0.330310717754485,-0.131418818213989,0.285150217518258,-0.331227680974203,-0.0349908153589631,0.276377595844388,0.217137998445784,-0.335906020054524,-0.183280654413369,-0.0743593399097695,0.221952982264077,-0.205274288640583
"TCGA-2J-AABO-01A",0.199555175460365,0.266626930299996,0.117557690781464,-0.0570778811983866,0.254873842997853,2.4778827702136,0.247563168745385,0.0811043091955524,0.249894409927939,-0.384539946254008,0.201208351962326,-0.205998691333978,0.492893362277112,-0.048697201035059,-0.27504955296247,-0.156511825924392,0.246124616912317,0.0662997129224911,-0.290213682783462,0.214007192249285,0.229724234200977,-0.194349836809891,-0.271130102947762,-0.111300741860815,0.252351989917106,-0.31782881903185
"TCGA-HZ-A8P1-01A",0.185800686074316,0.332249114553558,0.0677320379258728,0.0923550568898581,0.339638685488471,-0.301091303408612,0.281121215301675,0.179167610541044,0.377342059261178,-0.452300251943184,-3.74943403161798,-0.278356248906306,-0.56994264089319,-0.0609016192539781,3.35020826370359,0.103798396991736,0.347119795103032,-0.0329902895134136,-0.431918475220987,0.236629831529637,0.203685163232327,2.93281162683786,-0.521082238504285,-0.108747229005278,0.223821619717631,-0.275636781414289
"TCGA-2J-AABV-01A",0.270632855769391,0.248302257342523,0.105203707984678,-0.35669189816442,0.284114004385297,-0.417893437113737,0.229984523958974,0.15943839243781,0.268343703908118,-0.0281319565990401,0.352718829985256,-0.159395515109988,0.174095831959735,-0.352334352063903,-0.358360392050031,-0.409381448345152,0.163413597506036,-0.411192763001899,-0.216756818790356,0.144868687367914,0.217284156116092,-0.435443101682342,-0.146495660200696,-0.0502395552296173,0.457819668302975,-0.30937843183803
"TCGA-US-A77G-01A",0.156902646452418,-3.79559646802825,0.0618783701529447,-0.148080755379559,0.282785661966184,-0.0166419279990133,0.253302142048641,0.123909155567911,0.38992518607991,-0.297975303223337,0.10059157510999,-0.17327425707912,-0.000901062082680361,-0.253532944231952,-0.228802813559839,-0.0967963339463798,0.271698663140976,-0.473883904852325,-0.348850096375233,0.167453419356242,0.22545464200689,2.80323848572702,-0.401050996267409,-0.1261963548324,0.202801165688187,-0.313394175776912
"TCGA-US-A774-01A",0.280444755153672,0.222905664509955,0.222510877185226,-0.429107144657108,0.160150379302441,-0.303793032639565,0.238941949535592,0.406931380935551,0.132126776687667,-0.0911164051066148,0.350318550345366,-0.701195365948264,0.463573381714063,-0.397173045346956,-0.404320925275183,-0.255560792943269,0.244326121234231,-0.307196888335709,-0.102334521784675,0.199056827397329,0.21759113407234,-0.507860807480659,-0.148278311653601,-0.0499168326363317,0.22897689851207,-0.293095279999703
"TCGA-HZ-7919-01A",0.18619741108711,0.284946866125389,0.182409965721875,-0.319716092106552,0.210306333540327,0.015019177152137,0.255083034988758,0.289506943579384,0.210831337280438,-0.366802825251845,0.197250112354685,-0.267461802628727,-0.510061372926707,-0.239945639330695,-0.283894065292645,-0.0896243413936271,0.276955178639516,-0.298834510137783,-0.313073603724541,0.240449925676122,0.218460873383715,-0.3030401091793,-0.3339182310896,-0.0979530825750304,0.173237821927437,-0.26669603197026
"TCGA-IB-7651-01A",0.178617213250264,0.259733286157665,0.165591057416834,-0.0780971526086431,0.17161668100875,0.0318431217113706,0.226004613308139,0.343713912003926,0.144315551640512,-0.196933867009961,0.244010491436823,0.585487318811028,0.376963457155205,-0.10300909586426,-0.294675570509744,-0.0891290808589183,0.22269996849136,-0.41762006930903,-0.167842661090813,0.227005306642664,0.215538158560219,-0.358175293895624,-0.112122960080571,-0.0829964269130884,0.181351075928878,-0.251417611867701
"TCGA-HZ-8315-01A",0.287791309757939,0.267075741152623,0.241125469352652,-0.452800361315683,0.161547835667062,-0.327292960895446,0.261487852003021,0.36234853268982,0.120642572151146,-0.178482589597267,0.263010673505071,-0.569562898639152,0.341498514319506,-0.441318860410625,-0.324263035932898,-0.146089534723473,0.233721247658029,-0.555893528700163,-0.185743606253641,0.235669320755504,0.225355891134645,-0.381541915441107,-0.230014477511801,-0.0631270750744477,0.15543437641392,-0.264457871144525
"TCGA-2L-AAQL-01A",0.241351996096706,0.292150946999062,0.120544398117988,-0.269008311174958,0.317635548585942,-0.162491219800743,0.29218846342267,0.28609064895088,0.365048872716817,-0.321289343266344,0.181529589471147,-0.529957584553933,0.296280306758267,-0.178819817356238,-0.289626012996859,-0.252854129578226,0.325947635339561,0.217862768905482,-0.46402273120598,0.209051404405363,0.240742995477103,-0.324981841326808,-0.241706006843792,-0.124477547422445,0.305347629188518,-0.252863434146215
"TCGA-IB-7893-01A",0.299711799445388,0.316907897353,0.27102383100498,-0.396607061224827,0.185146216077923,0.00590982901640976,0.274340488707854,0.23303951032905,0.143536396959302,-0.113778337707911,0.34567196197826,-0.0523029237707223,0.394571593546366,-0.418277646820374,-0.379261117272617,-0.19343908336406,0.240097829420059,-0.239941203303012,-0.161345620855998,0.270575158650679,0.204179984146833,-0.267159078077803,-0.0788144621381858,-0.0728802611641256,0.252801823565755,-0.241248302631647
"TCGA-FB-A7DR-01A",0.276595163930059,0.199388845470022,0.168802109066773,-0.436309553172659,0.153081757528991,-0.258165729337167,0.261817399633691,0.219021869313533,0.183557833453061,-0.0852216134760289,0.278998549778894,-0.286829985303186,-0.0231299763946906,-0.277922026299184,-0.295882448859844,-0.344554231689962,0.251369954005227,-0.651313089307594,-0.0881105030858461,0.241587054727241,0.215229815017063,-0.282529948912551,-0.206415671432476,-0.0947472744302965,0.172133455722538,-0.241754260604571
"TCGA-FB-AAPS-01A",0.30666086152283,0.22169534222287,0.254557128282403,-0.154844095486602,0.116512160268519,-0.0409535764535352,0.213909846440336,0.274621044683336,0.057462022674921,-0.0534277338179945,0.484452214251808,-0.0608226491368342,0.467253164222781,-0.366514906092707,-0.382195225222243,-0.354290105844666,0.242624179034781,-0.301135172916284,-0.0379852560595197,0.234934389767276,0.214048921246415,-0.457527806949538,0.0419899648485143,-0.0431791654213271,0.21213125430566,-0.234045922487415
"TCGA-IB-AAUP-01A",0.286589233268205,0.250769605052546,0.249839152381681,-0.125062464227905,0.127006240465501,-0.262188302417685,0.166536736568772,0.290502361079024,0.120041675717005,-0.0540994570296487,0.261582303479423,0.035893728149581,0.849914919732697,-0.258364182674379,-0.302642698327407,-0.0728749660316838,0.266676934083559,0.274342065432465,4.10950826313076,0.262345837413246,0.19341024810956,-0.517176628645337,-0.135048838271644,-0.0475470321546518,0.266595962202635,-0.17273063518182
"TCGA-3A-A9IS-01A",-4.40982703493329,0.0927977290023772,0.00415221075417716,4.98095581542354,-4.6581308630714,-0.193396792530781,-4.02121474046325,-4.63595692899683,-4.39524706872684,4.6875481358738,0.1769252441757,2.97455887137794,-4.34505039784703,-0.156956300371447,-0.273301588853543,-0.294924919612277,-3.81440865209505,4.40566285678242,0.0776010977261164,-4.59073514423469,-4.59300046204632,-0.585305380942222,3.82131190083421,0.0240506652565935,0.0357659571786202,4.29672299127589
"TCGA-3A-A9I7-01A",0.264970954594366,0.0577263118103803,0.132590258740069,-0.0611151893280478,0.153116374531229,-0.164755495032428,0.244020142957134,0.247302649052412,0.184773224249089,-0.0364074613718831,0.307616635997233,-0.597509980097731,0.525705867737832,-0.299477276221026,-0.354082188264474,5.14477690352097,0.255952301856318,-0.216777218724642,-0.0807013543957345,0.2128407879637,0.216679121373543,-0.369802653880623,-0.168792354959099,-0.0771213621118271,0.197304002121929,-0.207064114845074
"TCGA-2J-AABP-01A",0.25903388468732,0.167124917030759,0.215344500383395,-0.413353104607478,0.214297934026124,-0.0959366137109564,0.13528074867475,0.220996935204289,0.0238635686481272,-0.0230854340979642,0.383743156522308,1.4508193188293,-0.664875252203457,-0.444323123592759,-0.314561214092325,-0.283726818259072,0.094672880363343,-0.144396662366482,0.165411585311583,0.219445767284685,0.141652421028383,-0.463180387087612,3.7142380119166,-0.00663345481250938,0.214012710438363,-0.137387843848872
"TCGA-HV-A7OL-01A",0.211643272270503,0.352572069388944,0.17922250769884,-0.222776252868951,0.341754614733067,0.0980670014415384,0.248418297996584,0.34852390875233,0.373873112467096,-0.327306787052715,0.236365761363265,-0.791306415191876,0.631834063974204,-0.117333187554141,-0.286528527105686,-0.0156652541238798,0.342741622826932,-0.382212986572393,3.79080103344853,0.259212041681289,0.218391427807159,-0.376261413543564,-0.470598431434716,-0.134961983463085,0.315777714461133,-0.238728031845385
"TCGA-F2-6879-01A",0.181310459859189,0.354315752856602,0.139825377837311,-0.0633643027220163,0.270538996982259,-0.0447735550164697,0.291590154049165,0.209795256264171,0.354972162349943,-0.483261550700463,0.146172307943521,-0.393877435515666,-0.336150357222581,-0.188737781309916,-0.220851413991717,0.0967923119833065,0.290951241139652,-0.576006809035463,-0.44734701453867,0.261089653748418,0.220029553965087,2.86906794375288,-0.424440673501462,-0.145496693473796,0.216764606879947,-0.239154524472373
"TCGA-HV-A7OP-01A",0.159563627568858,0.333825691947251,-0.0253646984119469,-0.247096647453982,0.503766057108318,7.04941606514405,-4.00810959012925,0.227278572542593,0.321900132130573,-0.176571355724168,0.119311930220261,-0.0733309345852939,-0.383577339377471,4.27346805572207,-0.185707649638448,-0.0784023566904939,0.379258449864861,-0.419200505279552,-0.231132102173807,0.221079728064347,0.216113569037874,2.92207543795518,-0.277072580595428,-0.128376322717527,-4.27122689557084,-0.248272813707994
"TCGA-HZ-7922-01A",0.200192072558867,0.25899875144379,0.173446945723402,-0.277487115188601,0.157922515080667,-0.162952223411961,0.231011803469752,0.176980708307475,0.115662708391115,-0.19290643725138,0.337022668136908,-0.331035123950964,0.0187045441483332,-0.269496624759168,-0.319132818680309,-0.0759208806202001,0.190782167086494,-0.74049166776737,-0.11369665212251,0.229338394310383,0.221866298259723,-0.281041065738573,-0.268345771344801,-0.0734136717755824,0.20875063264861,-0.228959541663355
"TCGA-FB-AAPU-01A",0.140577184413674,0.306800483078477,0.150115456906294,-0.0379910899368092,0.263670563531866,-0.296859188674986,0.257261199292236,0.196996501549796,0.329679488453271,-0.487160804419485,0.125361983341933,0.00489613400563026,-0.200280726199131,-0.142108037053412,-0.216567164722697,4.75278115578168,0.287777771626817,-0.228190231388776,-0.407777566524677,0.23626382630854,0.199784159889951,-0.0765941863244584,-0.486114855371045,-0.0924217593136855,-4.27309770280082,-0.0842970302643035
"TCGA-3A-A9IX-01A",0.304966808538625,0.235952374497498,0.196319892751407,-0.457776127704624,0.120513591582754,-0.415257706668138,0.217581332008274,0.235724385459957,0.129275358421435,0.0149494042298311,0.392335415239538,0.240485534642831,0.478774989665862,-0.432144291958716,-0.384668037802232,-0.497709353024804,0.194363678347011,0.126341980529568,0.0193580121851237,0.170455621065244,0.224547373975014,-0.619139751635314,-0.0733047471317646,-0.0358605666281927,0.261458571564981,-0.279433666375552
"TCGA-HZ-8317-01A",0.302677523503366,0.154240167095805,0.202851859809933,-0.544095150647097,0.0747634212580198,-0.415768783140697,0.260247861757491,0.293594910526923,0.142678457627081,-0.0755112340266891,0.295374418399181,-0.504470443144791,0.349920023170132,-0.492394045773838,-0.362476946602535,-0.344716181934651,0.22814208544625,-0.416371531969684,-0.110303550656848,0.178148259573998,0.199324923977354,-0.0573293667468406,-0.230101646974636,-0.0453301584691617,0.219334062120471,-0.314197230770834
"TCGA-3A-A9J0-01A",0.165399634816556,0.290222555271921,0.184195526609227,-0.120476344012829,0.305767069349009,-0.0169051158677166,0.251751743054804,0.10271603689549,0.305392305658675,-0.237709262615529,0.212266388012667,-0.724769535406869,-0.464137136589234,-0.172460969387903,-0.260634752153668,-0.0765316903169969,0.262786779058999,-0.480425266425491,-0.363259987579514,0.23770341627714,0.21330085871888,0.0174506507357526,-0.377130755289571,-0.116247612770759,-4.25430523919681,-0.205940843642994
"TCGA-3E-AAAZ-01A",0.21952546195963,0.287540301332019,0.0916832606707534,-0.189460772342291,0.189017947689786,-0.120058006247546,0.279239544184121,0.113350366835032,0.305680033105044,-0.215916025548616,0.16828862923646,-0.677215688409333,-0.199935207697499,-0.287558646469258,-0.266992382415065,-0.131517401824501,0.292573078085894,-0.288016235578243,-0.323070250196207,0.241765347583522,0.212813583419624,2.62950553764986,-0.359437161213756,-0.113421691176157,0.298236161961873,-0.294420477395367
"TCGA-H6-8124-01A",0.165770244416834,0.271696190189845,0.199347421759213,-0.380083457770794,0.228525992176872,-0.0114473296484803,0.273848031309245,0.0525286660661731,0.156951437462002,-0.225660635129718,0.258998379112718,-0.161156394100205,0.139818558510731,-0.194361417416742,-0.323331102173725,0.00105815038765914,0.235886874115333,-0.737196644823851,-0.36355895848331,0.234695812056364,0.223010460732882,-0.180311320993247,-0.341131424277082,-0.0860763207987847,0.241013558241497,-0.238609412554516
"TCGA-2L-AAQI-01A",0.248494681032205,0.278401176800474,0.165654253561068,-0.146044525420391,0.215885923971849,-0.0487512401417352,0.282151196185953,0.21529730954585,0.324166237454997,-0.330655387332554,0.198278468999319,-0.470063999196492,0.365973550582465,-0.33354761468377,-0.298575396978199,-0.183820163860734,0.239565397967575,-0.10747263661707,-0.449272084540035,0.170086545782105,0.223434251192596,-0.374649354605332,-0.31754936926952,-0.0880771490277618,0.243272185510075,-0.290422384661528
"TCGA-HZ-A8P0-01A",0.208402010675061,0.233990932547803,0.138267988607341,-0.170812431462086,0.167271076652957,-0.292398532940305,0.23273225940791,-0.0213030496192464,0.243896709080415,-0.235992840369104,0.291202272156854,0.195338403138315,-0.730678768889753,-0.39155911796804,3.13927055370847,-0.148443739252917,0.215174196726886,-0.575573135866074,-0.110162109131047,0.161622544217715,0.214503312814215,-0.271936793171854,-0.324394318395499,-0.0954204032048304,0.202468529963336,-0.139165327181324
"TCGA-3A-A9I5-01A",0.227386978608468,0.274391997313951,0.14087206147791,-0.357093047617587,0.309189350211873,-0.260793357119671,0.245310033851155,0.188911205141318,0.299732290338349,-0.0824459815304724,0.209836404655565,0.207515824555455,0.021972258239822,-0.372834520433681,3.41693541234378,-0.166913024817944,0.27696413134474,0.61174940048837,-0.31696190004586,0.192288307466236,0.207836557400463,-0.57903931287118,-0.15556247228397,-0.0801568449973846,0.298384786647423,-0.18135162740889
"TCGA-YB-A89D-01A",0.268946139023205,0.264760799447752,0.13161786354606,-0.144434185936252,0.233506648440194,0.00241777041781241,0.264298606209401,0.31908007253332,0.256584745875349,-0.340613932744444,0.284964511477786,-0.958135076726451,0.0813584587885367,-0.256505868358084,-0.321788074957959,-0.309029911730358,0.271159654394465,-0.193540745954119,-0.250928742554594,0.232518948682069,0.237637232201208,-0.499613883449946,-0.29613500077917,-0.0990152822221549,0.23192575465871,-0.179168495636751
"TCGA-2J-AABH-01A",0.213191587298073,0.338532765677625,0.143106001207072,-0.26023703080256,0.275745994413681,-0.137595208680847,0.295512578275738,0.2158531756052,0.393913340071177,-0.269340815869517,0.106088646687622,-0.284721680427549,0.343657897799417,-0.220247178637499,-0.292458227070647,-0.0835248916735978,0.290992062281643,-0.192267278338567,-0.503419209889655,0.191203947598387,0.23428091861495,-0.289425490855915,-0.318848156331267,-0.121195814814183,0.242192786732505,-0.326900650375622
"TCGA-IB-7646-01A",0.207517066996237,0.298357677071059,0.257614536555114,-0.130571986763736,0.288179251042618,0.084260412781011,0.269900377649725,0.340132390610013,0.22735859078736,-0.301744037739105,0.213807801614455,0.0349284026687097,0.147497157228747,-0.143960350698042,3.23377245203834,-0.103521640073021,0.284414888022856,-0.24070795134212,-0.279402267336429,0.262298301290274,0.210451965330718,2.61393675328307,-0.323609813195508,-0.123162762455514,0.193393995013334,-0.1906374284762
"TCGA-US-A776-01A",0.101805844284941,0.189114813794107,-6.25028932093566,0.0462797880813748,0.248127429477892,-0.0648663693214942,0.166043950220623,-0.163572458063186,0.208646448724289,-0.143507940005395,-4.0698538104406,3.44966534069017,-3.67379605574505,4.15548936845714,-0.237466670856056,6.81461919215725,-3.75449569155124,-0.463671642344756,-0.0407125387367419,-4.63769174315786,0.179593479001224,-0.295901456911653,-0.366051838008173,-0.0446316324655183,-4.2650305340507,-0.130958494687271
"TCGA-IB-A5SO-01A",0.3300016211032,0.266217143442799,0.191316614839637,-0.267910884374085,0.113893960332261,-0.444188564606983,0.251920733405159,0.287600506204546,0.198825220314662,-0.158623369931293,0.376178098197634,-0.314598201929365,0.557173439714685,-0.490770076625038,-0.382007675339375,-0.146849705069401,0.2559418021396,-0.357943497254953,-0.0736169480727699,0.237873894430042,0.229116976641782,-0.606819774317912,-0.28853919833813,-0.0676530345983879,0.2458914956135,-0.189876640584912
"TCGA-FB-AAQ0-01A",0.157865866594784,-3.66556398755502,0.070882581566113,-0.0345042436262929,0.313155248073754,0.272753865780709,0.263623262834389,0.014486495660078,0.389940157555849,-0.653503161708001,0.144942095601822,-0.157973643428424,-0.327424138592755,-0.0376521703954979,3.23813059610111,0.105920500415283,0.315859323872135,-0.538986893927796,-0.416324880919108,0.20606376555559,0.224489660484522,2.96555979396702,-0.501992605315998,-0.14531343577924,0.268484697585277,-0.141518106092036
"TCGA-IB-A5SP-01A",0.137342601187081,-3.85141005629889,0.0378154729060027,-0.148825647539359,0.316370597301564,-0.107878063126402,0.271195063232505,0.151609887289616,0.396999736748714,-0.408392564964986,0.146059992008776,-0.720991948449108,0.0253935044339345,-0.0246301746173436,-0.269608797710526,0.0242807301593435,0.323585498499699,-0.338704142219766,-0.404421465125524,0.195531329626277,0.229840179506918,-0.0645848644267866,-0.473010525872058,-0.143569940080929,0.225511815558005,-0.305121318396614
"TCGA-HZ-A77Q-01A",0.295181144179436,0.253972644333963,0.217214982338694,-0.189799501054566,0.154408989402656,-0.343478389658335,0.245153384092656,0.426546666731315,0.123315166005307,-0.234774265626,0.324696203620108,-0.523388900261675,0.409834334838339,-0.312160373600641,-0.310823586446328,-0.0878102135680393,0.297472144102951,-0.576830644516329,-0.0473754383483616,0.289780689298416,0.21835185569019,-0.237670231904323,-0.268565961088473,-0.0681089802210529,0.21380152219943,-0.203726420644731
"TCGA-3A-A9IN-01A",-4.15076752534791,0.121099440386621,0.056112677328684,3.26953669707436,-4.40367388581187,-0.0925872202581354,-4.00736795843773,-3.90441373061815,-4.14644446302886,4.31561168034737,0.247948267376198,3.37139970773619,-3.4422910840213,-0.329377367170604,-0.306136078448925,-0.323953267431796,-3.78633857767694,3.75119755203657,0.195461729576183,-4.58979020306091,-4.58400064625528,-0.840217930178899,3.81891094715735,0.0201985185203461,0.151655525790818,4.18879210873308
"TCGA-3A-A9IV-01A",-4.34870261613843,0.105133984863667,0.0261051324454452,4.15346462773593,-4.58665775885539,-0.253590259265582,-4.01344584944948,-4.40539452061708,-4.31977378523955,4.55880046408247,0.189922733606155,3.71086365435729,-4.28542420931559,-0.202357701157496,-0.247872726568705,-0.298762463583605,-3.73751968568575,4.67443376224784,0.0513837098123097,-4.63543185852791,-4.58509361417107,-0.570488575962989,3.69873208984409,0.00829846938648377,0.0462715106749067,4.23970700468979
"TCGA-3A-A9IR-01A",-4.28090680589453,0.232878205154477,-6.27382868549476,3.79715075071666,-4.63196501163993,-0.443905809605198,-4.01566546139507,-3.99797139296469,-4.2334822647479,3.491887439813,0.197916382680047,1.8946023985679,0.352245472433073,-0.212837495439574,-0.18785965189346,-0.316912543591564,-3.79552263597459,4.00983306916079,4.50858069384705,0.185735100555132,0.208521414186511,-0.641679425939971,3.79430184580584,-0.00880532751158348,0.0576698901734262,4.31230115258789
"TCGA-HZ-7289-01A",0.124114237686067,0.242955969968634,-6.2575222015863,0.0381269305832568,0.316616167914261,0.0598109252545786,0.195922287470461,-0.199775739595879,0.21709467716509,-0.185705446526414,-4.12269014468453,3.99069066251686,-3.50788886254663,4.45877079029989,-0.2216583111648,7.13538603849984,0.16147762740013,-0.386793389038728,-0.102386154420591,-4.60495082729177,0.197544776780993,2.52611452414688,-0.45376034993282,12.3599502718171,-4.2671273179958,-0.175668528091235
